"scenario_id","model","prompt_type","dataset","gen_terametrics_ok","gen_terametrics_error","ref_terametrics_ok","ref_terametrics_error","gen_num_lines_of_code","gen_num_providers","gen_num_resources","gen_num_outputs","gen_num_variables","gen_num_modules","gen_num_data","gen_num_blocks","gen_num_locals","gen_num_terraform","gen_numImplicitDependentEach_avg","gen_numExplicitResourceDependency_sum","gen_numImplicitDependentResources_sum","gen_avgMccabeCC","gen_maxMccabeCC","gen_sumMccabeCC","gen_numComparisonOperators_sum","gen_numConditions_sum","gen_numLoops_sum","gen_maxDepthNestedBlocks","gen_numDynamicBlocks_sum","gen_numNestedBlocks_sum","gen_loc_sum","gen_containDescriptionField_sum","gen_numStringValues_sum","gen_minAttrsTextEntropy","gen_maxAttrsTextEntropy","gen_avgAttrsTextEntropy","gen_textEntropyMeasure_avg","gen_numDeprecatedFunctions_sum","gen_numDebuggingFunctions_sum","gen_numWildCardSuffixString_sum","gen_numEmptyString_sum","gen_numStarString_sum","gen_numTokens_sum","gen_numAttrs_sum","gen_numVars_sum","gen_numReferences_sum","gen_numFunctionCall_sum","gen_numLiteralExpression_sum","gen_numMetaArg_sum","gen_numTemplateExpression_sum","gen_numHereDocs_sum","gen_numObjects_sum","gen_numTuples_sum","gen_numLogiOpers_sum","gen_numMathOperations_sum","gen_numIndexAccess_sum","gen_numSplatExpressions_sum","gen_numLookUpFunctionCall_sum","gen_numParams_sum","ref_num_lines_of_code","ref_num_providers","ref_num_resources","ref_num_outputs","ref_num_variables","ref_num_modules","ref_num_data","ref_num_blocks","ref_num_locals","ref_num_terraform","ref_numImplicitDependentEach_avg","ref_numExplicitResourceDependency_sum","ref_numImplicitDependentResources_sum","ref_avgMccabeCC","ref_maxMccabeCC","ref_sumMccabeCC","ref_numComparisonOperators_sum","ref_numConditions_sum","ref_numLoops_sum","ref_maxDepthNestedBlocks","ref_numDynamicBlocks_sum","ref_numNestedBlocks_sum","ref_loc_sum","ref_containDescriptionField_sum","ref_numStringValues_sum","ref_minAttrsTextEntropy","ref_maxAttrsTextEntropy","ref_avgAttrsTextEntropy","ref_textEntropyMeasure_avg","ref_numDeprecatedFunctions_sum","ref_numDebuggingFunctions_sum","ref_numWildCardSuffixString_sum","ref_numEmptyString_sum","ref_numStarString_sum","ref_numTokens_sum","ref_numAttrs_sum","ref_numVars_sum","ref_numReferences_sum","ref_numFunctionCall_sum","ref_numLiteralExpression_sum","ref_numMetaArg_sum","ref_numTemplateExpression_sum","ref_numHereDocs_sum","ref_numObjects_sum","ref_numTuples_sum","ref_numLogiOpers_sum","ref_numMathOperations_sum","ref_numIndexAccess_sum","ref_numSplatExpressions_sum","ref_numLookUpFunctionCall_sum","ref_numParams_sum"
"paraphrased_0010","gemini-3-flash","cot","llm_iac_paraphrased","True","","True","","73","1","3","2","0","0","1","8","0","1","0.0","0.0","4.0","1.0","1.0","30.0","0.0","0.0","0.0","7.0","0.0","4.0","73.0","2.0","25.0","2.55","4.94","3.9","4.62125","0.0","0.0","0.0","0.0","0.0","211.0","30.0","17.0","11.0","1.0","32.0","0.0","0.0","0.0","5.0","3.0","0.0","0.0","0.0","0.0","0.0","1.0","153","0","0","0","31","0","0","32","0","1","0.0","0.0","0.0","1.0","1.0","87.0","0.0","0.0","0.0","7.0","0.0","1.0","153.0","31.0","45.0","2.95","4.76","3.6734375","4.529375","2.0","0.0","0.0","6.0","0.0","399.0","87.0","31.0","0.0","2.0","55.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0"
"paraphrased_0011","gemini-3-flash","cot","llm_iac_paraphrased","True","","True","","133","1","14","2","0","0","1","19","0","1","0.0","0.0","23.0","0.9473684210526315","1.0","55.0","0.0","0.0","0.0","6.0","0.0","6.0","133.0","1.0","37.0","0.0","4.93","3.750526315789474","4.577894736842105","0.0","0.0","0.0","0.0","0.0","493.0","55.0","44.0","50.0","2.0","48.0","4.0","2.0","0.0","10.0","7.0","0.0","1.0","3.0","2.0","0.0","2.0","194","0","17","2","8","0","1","29","1","0","0.0","0.0","22.0","0.7241379310344828","1.0","93.0","0.0","0.0","0.0","6.0","0.0","7.0","194.0","6.0","42.0","0.0","5.15","2.8431034482758624","4.458620689655173","0.0","0.0","0.0","0.0","0.0","607.0","93.0","42.0","62.0","1.0","60.0","2.0","2.0","3.0","2.0","10.0","0.0","0.0","0.0","0.0","0.0","1.0"
"paraphrased_0012","gemini-3-flash","cot","llm_iac_paraphrased","True","","True","","152","1","14","3","4","0","1","23","0","0","0.0","0.0","24.0","1.0","1.0","81.0","0.0","0.0","0.0","6.0","0.0","6.0","152.0","1.0","41.0","2.5","4.6","3.7056521739130437","4.509565217391304","2.0","0.0","0.0","0.0","0.0","619.0","81.0","53.0","68.0","2.0","57.0","4.0","4.0","0.0","6.0","11.0","0.0","0.0","8.0","1.0","0.0","2.0","167","0","4","5","17","6","0","32","0","0","0.0","0.0","11.0","0.75","1.0","95.0","0.0","0.0","0.0","6.0","0.0","4.0","167.0","4.0","38.0","0.0","4.42","2.7484375","4.2075000000000005","0.0","0.0","0.0","0.0","0.0","669.0","95.0","67.0","79.0","0.0","51.0","4.0","10.0","0.0","4.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0"
"paraphrased_0013","gemini-3-flash","cot","llm_iac_paraphrased","True","","True","","73","1","2","1","6","0","0","10","0","0","0.1","0.0","2.0","1.05","2.0","36.0","0.0","0.0","1.0","7.0","0.0","5.0","73.0","7.0","17.0","2.73","4.41","3.685","4.508","1.0","0.0","0.0","0.0","0.0","242.0","35.0","27.0","18.0","2.0","22.0","1.0","0.0","0.0","3.0","1.0","0.0","0.0","3.0","0.0","0.0","2.0","59","0","0","1","5","2","0","8","0","0","0.375","0.0","0.0","1.1875","4.0","29.0","0.0","0.0","3.0","0.0","0.0","0.0","59.0","6.0","12.0","3.09","4.55","3.815","4.695","1.0","0.0","0.0","0.0","0.0","220.0","26.0","30.0","26.0","3.0","12.0","1.0","0.0","1.0","2.0","4.0","0.0","0.0","2.0","1.0","0.0","3.0"
"paraphrased_0014","gemini-3-flash","cot","llm_iac_paraphrased","True","","True","","88","1","2","1","7","0","1","13","0","1","0.0","0.0","3.0","1.0576923076923077","2.0","46.0","0.0","2.0","0.0","6.0","0.0","4.0","88.0","8.0","25.0","2.55","4.77","3.7453846153846153","4.575384615384615","0.0","0.0","0.0","0.0","0.0","300.0","44.0","29.0","21.0","0.0","33.0","2.0","2.0","0.0","3.0","4.0","0.0","2.0","1.0","2.0","0.0","0.0","80","1","2","3","15","0","0","21","0","0","0.0","0.0","4.0","0.8333333333333334","2.0","36.0","0.0","1.0","0.0","3.0","0.0","1.0","80.0","9.0","17.0","0.0","4.65","3.1404761904761904","4.26047619047619","1.0","0.0","0.0","0.0","0.0","293.0","35.0","25.0","29.0","3.0","21.0","2.0","1.0","0.0","2.0","1.0","0.0","0.0","1.0","4.0","0.0","5.0"
"paraphrased_0015","gemini-3-flash","cot","llm_iac_paraphrased","True","","True","","131","1","14","0","1","0","0","17","0","1","0.0","0.0","20.0","1.0","1.0","62.0","0.0","0.0","0.0","17.0","0.0","12.0","131.0","1.0","41.0","2.75","4.73","3.8099999999999996","4.578235294117647","0.0","0.0","0.0","0.0","0.0","453.0","62.0","27.0","43.0","0.0","50.0","0.0","8.0","0.0","2.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","194","0","6","2","8","8","0","24","0","0","0.0","0.0","3.0","1.0","1.0","96.0","0.0","0.0","0.0","11.0","0.0","3.0","194.0","10.0","65.0","2.75","4.86","3.8258333333333336","4.64625","2.0","0.0","0.0","1.0","0.0","635.0","96.0","58.0","52.0","2.0","77.0","1.0","4.0","1.0","6.0","9.0","0.0","0.0","2.0","0.0","0.0","2.0"
"paraphrased_0016","gemini-3-flash","cot","llm_iac_paraphrased","True","","True","","84","0","2","2","9","0","0","13","0","0","0.0","0.0","3.0","1.0","1.0","48.0","0.0","0.0","0.0","17.0","0.0","2.0","84.0","12.0","24.0","3.17","4.56","3.7961538461538464","4.4884615384615385","0.0","0.0","0.0","2.0","0.0","261.0","48.0","26.0","19.0","0.0","27.0","0.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","59","0","1","2","8","0","0","11","0","0","0.0","0.0","2.0","1.0","1.0","27.0","0.0","0.0","0.0","17.0","0.0","2.0","59.0","9.0","15.0","2.87","4.43","3.867272727272727","4.358181818181818","0.0","0.0","0.0","0.0","0.0","167.0","27.0","14.0","12.0","0.0","16.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0"
"paraphrased_0017","gemini-3-flash","cot","llm_iac_paraphrased","True","","True","","46","0","3","2","2","0","0","7","0","0","0.0","0.0","4.0","1.0","1.0","17.0","0.0","0.0","0.0","0.0","0.0","0.0","46.0","4.0","18.0","3.24","4.96","3.992857142857143","4.614285714285714","0.0","0.0","0.0","1.0","0.0","176.0","17.0","22.0","15.0","1.0","18.0","0.0","3.0","0.0","4.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","27","0","2","0","2","0","0","4","0","0","0.0","0.0","1.0","1.0","1.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","27.0","2.0","10.0","2.75","4.96","4.0175","4.535","0.0","0.0","0.0","1.0","0.0","103.0","7.0","12.0","6.0","1.0","10.0","0.0","2.0","0.0","3.0","2.0","0.0","0.0","0.0","0.0","0.0","1.0"
"paraphrased_0018","gemini-3-flash","cot","llm_iac_paraphrased","True","","True","","75","1","6","1","6","0","1","15","0","0","0.0","0.0","5.0","0.8666666666666667","1.0","34.0","0.0","0.0","0.0","9.0","0.0","1.0","75.0","6.0","18.0","0.0","5.08","3.3160000000000003","4.493333333333334","0.0","0.0","0.0","0.0","0.0","257.0","34.0","25.0","24.0","0.0","20.0","2.0","4.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","57","0","1","1","6","0","0","10","1","1","0.0","0.0","0.0","1.05","2.0","28.0","1.0","1.0","0.0","11.0","0.0","2.0","57.0","7.0","20.0","2.87","4.65","3.786","4.638","0.0","0.0","0.0","0.0","0.0","206.0","27.0","24.0","14.0","0.0","23.0","0.0","3.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"paraphrased_0019","gemini-3-flash","cot","llm_iac_paraphrased","True","","True","","44","1","0","0","3","4","0","8","0","0","0.0","0.0","0.0","1.0","1.0","28.0","0.0","0.0","0.0","0.0","0.0","0.0","44.0","3.0","21.0","3.04","4.39","3.6425","4.12875","0.0","0.0","0.0","0.0","0.0","128.0","28.0","6.0","3.0","0.0","23.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","156","1","6","0","4","4","0","15","0","0","0.0","0.0","4.0","1.0","1.0","76.0","0.0","0.0","0.0","19.0","0.0","10.0","156.0","4.0","50.0","2.81","4.18","3.7426666666666666","4.401333333333333","3.0","0.0","0.0","17.0","0.0","501.0","76.0","54.0","47.0","3.0","59.0","6.0","0.0","0.0","5.0","2.0","0.0","0.0","0.0","0.0","0.0","3.0"
"paraphrased_0020","gemini-3-flash","cot","llm_iac_paraphrased","True","","True","","102","1","3","2","1","0","3","10","0","0","0.5","0.0","4.0","1.2","2.0","40.0","0.0","0.0","2.0","6.0","0.0","5.0","102.0","1.0","29.0","2.55","5.02","3.872","4.654999999999999","1.0","0.0","0.0","0.0","0.0","351.0","38.0","46.0","31.0","2.0","38.0","1.0","0.0","2.0","7.0","7.0","0.0","0.0","1.0","0.0","0.0","2.0","70","1","1","0","12","0","0","14","0","0","0.21428571428571427","0.0","0.0","0.8571428571428571","1.0","23.0","0.0","0.0","0.0","3.0","0.0","1.0","70.0","0.0","23.0","0.0","4.51","3.2985714285714285","4.3064285714285715","0.0","0.0","0.0","0.0","0.0","231.0","23.0","28.0","16.0","2.0","23.0","2.0","1.0","0.0","5.0","1.0","0.0","0.0","1.0","0.0","1.0","3.0"
"paraphrased_0021","gemini-3-flash","cot","llm_iac_paraphrased","True","","True","","127","1","12","0","0","0","1","15","0","1","0.0","0.0","16.0","0.9333333333333333","1.0","73.0","0.0","0.0","0.0","6.0","0.0","8.0","127.0","2.0","36.0","0.0","4.55","3.5406666666666666","4.598666666666667","0.0","0.0","0.0","0.0","0.0","476.0","73.0","30.0","45.0","1.0","59.0","3.0","4.0","1.0","4.0","5.0","0.0","1.0","3.0","2.0","0.0","1.0","104","1","3","0","15","1","1","21","0","0","0.0","0.0","3.0","0.7652380952380953","2.0","55.0","0.0","1.0","0.0","6.0","0.0","4.0","104.0","0.0","30.0","0.0","4.57","2.7585714285714285","4.196190476190476","3.0","0.0","0.0","2.0","1.0","405.0","54.0","29.0","28.0","9.0","45.0","1.0","3.0","0.0","2.0","4.0","0.0","0.0","0.0","0.0","0.0","20.0"
"paraphrased_0022","gemini-3-flash","cot","llm_iac_paraphrased","True","","True","","96","1","5","3","7","0","1","19","1","1","0.0","0.0","8.0","1.0436842105263158","2.0","54.0","0.0","4.0","0.0","11.0","0.0","3.0","96.0","2.0","20.0","0.0","4.38","3.5889473684210524","4.422631578947368","2.0","0.0","0.0","0.0","3.0","367.0","50.0","36.0","39.0","2.0","30.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","4.0","0.0","0.0","2.0","54","0","4","2","15","0","0","21","0","0","0.0","0.0","4.0","0.3619047619047619","2.0","29.0","3.0","3.0","0.0","0.0","0.0","0.0","54.0","0.0","12.0","0.0","4.47","1.2947619047619046","4.113809523809524","0.0","0.0","0.0","3.0","2.0","257.0","26.0","20.0","24.0","1.0","21.0","2.0","2.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","0.0","3.0"
"paraphrased_0023","gemini-3-flash","cot","llm_iac_paraphrased","True","","True","","36","1","1","2","0","0","0","5","0","1","0.0","0.0","2.0","1.0","1.0","17.0","0.0","0.0","0.0","7.0","0.0","3.0","36.0","3.0","10.0","2.75","4.6","4.056","4.59","0.0","0.0","0.0","0.0","0.0","95.0","17.0","4.0","4.0","0.0","16.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","26","1","2","0","0","0","0","4","1","0","0.0","0.0","1.0","1.0","1.0","16.0","0.0","0.0","0.0","8.0","0.0","1.0","26.0","1.0","10.0","3.0","4.51","3.6775","4.445","0.0","0.0","0.0","0.0","0.0","79.0","16.0","2.0","3.0","0.0","15.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"paraphrased_0024","gemini-3-flash","cot","llm_iac_paraphrased","True","","True","","124","0","10","3","2","0","0","16","0","1","0.0","0.0","10.0","1.0","1.0","31.0","0.0","0.0","0.0","6.0","0.0","1.0","124.0","2.0","46.0","3.28","5.0","4.12","4.60375","0.0","0.0","0.0","0.0","1.0","401.0","31.0","46.0","27.0","4.0","46.0","0.0","7.0","0.0","14.0","5.0","0.0","0.0","0.0","0.0","0.0","4.0","296","0","11","3","3","0","6","24","0","1","0.0","0.0","11.0","1.0","1.0","72.0","0.0","0.0","0.0","83.0","0.0","13.0","296.0","9.0","187.0","2.75","4.66","3.8745833333333333","4.51875","0.0","0.0","0.0","0.0","3.0","826.0","72.0","32.0","51.0","0.0","187.0","0.0","9.0","0.0","1.0","17.0","0.0","0.0","0.0","0.0","0.0","0.0"
"paraphrased_0026","gemini-3-flash","cot","llm_iac_paraphrased","True","","True","","44","1","5","2","0","0","1","9","0","0","0.0","0.0","8.0","0.8888888888888888","1.0","22.0","0.0","0.0","0.0","3.0","0.0","1.0","44.0","2.0","15.0","0.0","4.45","3.548888888888889","4.501111111111111","0.0","0.0","0.0","0.0","0.0","177.0","22.0","11.0","19.0","0.0","19.0","0.0","4.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","34","1","4","0","0","0","0","6","1","0","0.0","0.0","3.0","1.0","1.0","18.0","0.0","0.0","0.0","3.0","0.0","1.0","34.0","0.0","9.0","3.0","4.48","3.8316666666666666","4.3933333333333335","0.0","0.0","0.0","0.0","0.0","121.0","18.0","7.0","9.0","0.0","15.0","0.0","3.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
