"scenario_id","model","prompt_type","dataset","gen_terametrics_ok","gen_terametrics_error","ref_terametrics_ok","ref_terametrics_error","gen_num_lines_of_code","gen_num_providers","gen_num_resources","gen_num_outputs","gen_num_variables","gen_num_modules","gen_num_data","gen_num_blocks","gen_num_locals","gen_num_terraform","gen_numImplicitDependentEach_avg","gen_numExplicitResourceDependency_sum","gen_numImplicitDependentResources_sum","gen_avgMccabeCC","gen_maxMccabeCC","gen_sumMccabeCC","gen_numComparisonOperators_sum","gen_numConditions_sum","gen_numLoops_sum","gen_maxDepthNestedBlocks","gen_numDynamicBlocks_sum","gen_numNestedBlocks_sum","gen_loc_sum","gen_containDescriptionField_sum","gen_numStringValues_sum","gen_minAttrsTextEntropy","gen_maxAttrsTextEntropy","gen_avgAttrsTextEntropy","gen_textEntropyMeasure_avg","gen_numDeprecatedFunctions_sum","gen_numDebuggingFunctions_sum","gen_numWildCardSuffixString_sum","gen_numEmptyString_sum","gen_numStarString_sum","gen_numTokens_sum","gen_numAttrs_sum","gen_numVars_sum","gen_numReferences_sum","gen_numFunctionCall_sum","gen_numLiteralExpression_sum","gen_numMetaArg_sum","gen_numTemplateExpression_sum","gen_numHereDocs_sum","gen_numObjects_sum","gen_numTuples_sum","gen_numLogiOpers_sum","gen_numMathOperations_sum","gen_numIndexAccess_sum","gen_numSplatExpressions_sum","gen_numLookUpFunctionCall_sum","gen_numParams_sum","ref_num_lines_of_code","ref_num_providers","ref_num_resources","ref_num_outputs","ref_num_variables","ref_num_modules","ref_num_data","ref_num_blocks","ref_num_locals","ref_num_terraform","ref_numImplicitDependentEach_avg","ref_numExplicitResourceDependency_sum","ref_numImplicitDependentResources_sum","ref_avgMccabeCC","ref_maxMccabeCC","ref_sumMccabeCC","ref_numComparisonOperators_sum","ref_numConditions_sum","ref_numLoops_sum","ref_maxDepthNestedBlocks","ref_numDynamicBlocks_sum","ref_numNestedBlocks_sum","ref_loc_sum","ref_containDescriptionField_sum","ref_numStringValues_sum","ref_minAttrsTextEntropy","ref_maxAttrsTextEntropy","ref_avgAttrsTextEntropy","ref_textEntropyMeasure_avg","ref_numDeprecatedFunctions_sum","ref_numDebuggingFunctions_sum","ref_numWildCardSuffixString_sum","ref_numEmptyString_sum","ref_numStarString_sum","ref_numTokens_sum","ref_numAttrs_sum","ref_numVars_sum","ref_numReferences_sum","ref_numFunctionCall_sum","ref_numLiteralExpression_sum","ref_numMetaArg_sum","ref_numTemplateExpression_sum","ref_numHereDocs_sum","ref_numObjects_sum","ref_numTuples_sum","ref_numLogiOpers_sum","ref_numMathOperations_sum","ref_numIndexAccess_sum","ref_numSplatExpressions_sum","ref_numLookUpFunctionCall_sum","ref_numParams_sum"
"paraphrased_0011","qwen3-235b","few-shot","llm_iac_paraphrased","True","","True","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","194","0","17","2","8","0","1","29","1","0","0.0","0.0","22.0","0.7241379310344828","1.0","93.0","0.0","0.0","0.0","6.0","0.0","7.0","194.0","6.0","42.0","0.0","5.15","2.8431034482758624","4.458620689655173","0.0","0.0","0.0","0.0","0.0","607.0","93.0","42.0","62.0","1.0","60.0","2.0","2.0","3.0","2.0","10.0","0.0","0.0","0.0","0.0","0.0","1.0"
"paraphrased_0010","qwen3-235b","few-shot","llm_iac_paraphrased","True","","True","","55","0","7","0","0","0","0","7","0","0","0.0","0.0","8.0","1.0","1.0","18.0","0.0","0.0","0.0","5.0","0.0","4.0","55.0","0.0","14.0","3.19","4.92","4.008571428571429","4.617142857142857","0.0","0.0","0.0","0.0","0.0","189.0","18.0","17.0","16.0","1.0","19.0","1.0","4.0","0.0","4.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","153","0","0","0","31","0","0","32","0","1","0.0","0.0","0.0","1.0","1.0","87.0","0.0","0.0","0.0","7.0","0.0","1.0","153.0","31.0","45.0","2.95","4.76","3.6734375","4.529375","2.0","0.0","0.0","6.0","0.0","399.0","87.0","31.0","0.0","2.0","55.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0"
"paraphrased_0013","qwen3-235b","few-shot","llm_iac_paraphrased","True","","True","","42","0","1","1","5","0","0","7","0","0","0.0","0.0","1.0","1.0714285714285714","2.0","19.0","0.0","0.0","1.0","6.0","0.0","2.0","42.0","6.0","6.0","3.09","4.5","3.7157142857142857","4.345714285714285","1.0","0.0","0.0","0.0","0.0","151.0","18.0","20.0","13.0","2.0","10.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","3.0","0.0","0.0","3.0","59","0","0","1","5","2","0","8","0","0","0.375","0.0","0.0","1.1875","4.0","29.0","0.0","0.0","3.0","0.0","0.0","0.0","59.0","6.0","12.0","3.09","4.55","3.815","4.695","1.0","0.0","0.0","0.0","0.0","220.0","26.0","30.0","26.0","3.0","12.0","1.0","0.0","1.0","2.0","4.0","0.0","0.0","2.0","1.0","0.0","3.0"
"paraphrased_0012","qwen3-235b","few-shot","llm_iac_paraphrased","True","","True","","288","0","17","0","0","0","2","20","1","0","0.0","0.0","30.0","1.0","1.0","170.0","0.0","0.0","0.0","7.0","0.0","24.0","288.0","4.0","78.0","2.55","4.63","3.6410000000000005","4.574","0.0","0.0","0.0","0.0","0.0","1006.0","170.0","54.0","77.0","5.0","143.0","4.0","3.0","2.0","13.0","22.0","0.0","5.0","3.0","7.0","0.0","8.0","167","0","4","5","17","6","0","32","0","0","0.0","0.0","11.0","0.75","1.0","95.0","0.0","0.0","0.0","6.0","0.0","4.0","167.0","4.0","38.0","0.0","4.42","2.7484375","4.2075000000000005","0.0","0.0","0.0","0.0","0.0","669.0","95.0","67.0","79.0","0.0","51.0","4.0","10.0","0.0","4.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0"
"paraphrased_0014","qwen3-235b","few-shot","llm_iac_paraphrased","True","","True","","50","1","2","0","6","0","0","9","0","0","0.0","0.0","2.0","1.0277777777777777","2.0","29.0","0.0","1.0","0.0","0.0","0.0","0.0","50.0","6.0","13.0","2.95","4.69","3.5900000000000003","4.383333333333334","0.0","0.0","0.0","1.0","0.0","172.0","28.0","20.0","12.0","0.0","18.0","3.0","1.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","80","1","2","3","15","0","0","21","0","0","0.0","0.0","4.0","0.8333333333333334","2.0","36.0","0.0","1.0","0.0","3.0","0.0","1.0","80.0","9.0","17.0","0.0","4.65","3.1404761904761904","4.26047619047619","1.0","0.0","0.0","0.0","0.0","293.0","35.0","25.0","29.0","3.0","21.0","2.0","1.0","0.0","2.0","1.0","0.0","0.0","1.0","4.0","0.0","5.0"
"paraphrased_0015","qwen3-235b","few-shot","llm_iac_paraphrased","True","","True","","236","0","24","0","0","0","1","25","0","0","0.0","0.0","44.0","1.0","1.0","113.0","0.0","0.0","0.0","39.0","0.0","26.0","236.0","1.0","80.0","2.66","4.59","3.8968000000000003","4.5328","0.0","0.0","0.0","0.0","2.0","912.0","113.0","52.0","103.0","0.0","92.0","0.0","21.0","0.0","2.0","18.0","0.0","0.0","0.0","0.0","0.0","0.0","194","0","6","2","8","8","0","24","0","0","0.0","0.0","3.0","1.0","1.0","96.0","0.0","0.0","0.0","11.0","0.0","3.0","194.0","10.0","65.0","2.75","4.86","3.8258333333333336","4.64625","2.0","0.0","0.0","1.0","0.0","635.0","96.0","58.0","52.0","2.0","77.0","1.0","4.0","1.0","6.0","9.0","0.0","0.0","2.0","0.0","0.0","2.0"
"paraphrased_0016","qwen3-235b","few-shot","llm_iac_paraphrased","True","","True","","77","0","2","0","9","0","0","11","0","0","0.0","0.0","1.0","1.0","1.0","37.0","0.0","0.0","0.0","9.0","0.0","7.0","77.0","10.0","16.0","3.09","4.42","3.6318181818181823","4.384545454545454","0.0","0.0","0.0","1.0","0.0","211.0","37.0","19.0","11.0","0.0","21.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","59","0","1","2","8","0","0","11","0","0","0.0","0.0","2.0","1.0","1.0","27.0","0.0","0.0","0.0","17.0","0.0","2.0","59.0","9.0","15.0","2.87","4.43","3.867272727272727","4.358181818181818","0.0","0.0","0.0","0.0","0.0","167.0","27.0","14.0","12.0","0.0","16.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0"
"paraphrased_0017","qwen3-235b","few-shot","llm_iac_paraphrased","True","","True","","27","0","2","0","2","0","0","4","0","0","0.0","0.0","1.0","1.0","1.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","27.0","2.0","8.0","3.28","4.92","4.0225","4.4975000000000005","0.0","0.0","0.0","0.0","0.0","96.0","8.0","13.0","6.0","1.0","8.0","0.0","2.0","0.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","27","0","2","0","2","0","0","4","0","0","0.0","0.0","1.0","1.0","1.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","27.0","2.0","10.0","2.75","4.96","4.0175","4.535","0.0","0.0","0.0","1.0","0.0","103.0","7.0","12.0","6.0","1.0","10.0","0.0","2.0","0.0","3.0","2.0","0.0","0.0","0.0","0.0","0.0","1.0"
"paraphrased_0018","qwen3-235b","few-shot","llm_iac_paraphrased","True","","True","","44","0","6","0","0","0","0","6","0","0","0.0","0.0","6.0","1.0","1.0","23.0","0.0","0.0","0.0","3.0","0.0","1.0","44.0","1.0","17.0","3.0","4.56","3.8233333333333337","4.515","0.0","0.0","0.0","0.0","0.0","150.0","23.0","11.0","12.0","0.0","21.0","0.0","1.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","57","0","1","1","6","0","0","10","1","1","0.0","0.0","0.0","1.05","2.0","28.0","1.0","1.0","0.0","11.0","0.0","2.0","57.0","7.0","20.0","2.87","4.65","3.786","4.638","0.0","0.0","0.0","0.0","0.0","206.0","27.0","24.0","14.0","0.0","23.0","0.0","3.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"paraphrased_0019","qwen3-235b","few-shot","llm_iac_paraphrased","True","","True","","196","1","19","4","3","3","1","31","0","0","0.0","0.0","22.0","1.0","1.0","68.0","0.0","0.0","0.0","18.0","0.0","8.0","196.0","5.0","60.0","2.5","5.18","3.7600000000000002","4.3993548387096775","0.0","0.0","0.0","0.0","2.0","632.0","68.0","55.0","53.0","4.0","64.0","0.0","4.0","0.0","9.0","12.0","0.0","0.0","0.0","0.0","0.0","4.0","156","1","6","0","4","4","0","15","0","0","0.0","0.0","4.0","1.0","1.0","76.0","0.0","0.0","0.0","19.0","0.0","10.0","156.0","4.0","50.0","2.81","4.18","3.7426666666666666","4.401333333333333","3.0","0.0","0.0","17.0","0.0","501.0","76.0","54.0","47.0","3.0","59.0","6.0","0.0","0.0","5.0","2.0","0.0","0.0","0.0","0.0","0.0","3.0"
"paraphrased_0020","qwen3-235b","few-shot","llm_iac_paraphrased","True","","True","","75","1","6","0","1","0","0","8","0","0","0.0","0.0","7.0","1.0","1.0","42.0","0.0","0.0","0.0","6.0","0.0","3.0","75.0","2.0","25.0","2.72","5.04","3.8512500000000003","4.6975","0.0","0.0","0.0","0.0","0.0","330.0","42.0","26.0","25.0","4.0","44.0","2.0","6.0","0.0","5.0","5.0","0.0","4.0","1.0","0.0","0.0","8.0","70","1","1","0","12","0","0","14","0","0","0.21428571428571427","0.0","0.0","0.8571428571428571","1.0","23.0","0.0","0.0","0.0","3.0","0.0","1.0","70.0","0.0","23.0","0.0","4.51","3.2985714285714285","4.3064285714285715","0.0","0.0","0.0","0.0","0.0","231.0","23.0","28.0","16.0","2.0","23.0","2.0","1.0","0.0","5.0","1.0","0.0","0.0","1.0","0.0","1.0","3.0"
"paraphrased_0021","qwen3-235b","few-shot","llm_iac_paraphrased","True","","True","","188","0","15","0","0","0","2","17","0","0","0.0","0.0","21.0","0.9411764705882353","1.0","97.0","0.0","0.0","0.0","6.0","0.0","11.0","188.0","2.0","50.0","0.0","4.94","3.5858823529411765","4.578823529411765","0.0","0.0","0.0","0.0","0.0","635.0","97.0","43.0","51.0","5.0","80.0","2.0","2.0","1.0","13.0","10.0","0.0","1.0","1.0","2.0","0.0","8.0","104","1","3","0","15","1","1","21","0","0","0.0","0.0","3.0","0.7652380952380953","2.0","55.0","0.0","1.0","0.0","6.0","0.0","4.0","104.0","0.0","30.0","0.0","4.57","2.7585714285714285","4.196190476190476","3.0","0.0","0.0","2.0","1.0","405.0","54.0","29.0","28.0","9.0","45.0","1.0","3.0","0.0","2.0","4.0","0.0","0.0","0.0","0.0","0.0","20.0"
"paraphrased_0022","qwen3-235b","few-shot","llm_iac_paraphrased","True","","True","","101","0","6","3","10","0","0","19","0","0","0.0","0.0","14.0","1.2489473684210526","3.0","71.0","0.0","7.0","1.0","0.0","0.0","0.0","101.0","10.0","29.0","2.95","4.64","3.798947368421053","4.516842105263159","4.0","0.0","0.0","2.0","1.0","483.0","63.0","49.0","51.0","6.0","44.0","4.0","3.0","0.0","0.0","6.0","2.0","1.0","8.0","0.0","0.0","6.0","54","0","4","2","15","0","0","21","0","0","0.0","0.0","4.0","0.3619047619047619","2.0","29.0","3.0","3.0","0.0","0.0","0.0","0.0","54.0","0.0","12.0","0.0","4.47","1.2947619047619046","4.113809523809524","0.0","0.0","0.0","3.0","2.0","257.0","26.0","20.0","24.0","1.0","21.0","2.0","2.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","0.0","3.0"
"paraphrased_0023","qwen3-235b","few-shot","llm_iac_paraphrased","True","","True","","20","0","2","0","0","0","0","2","0","0","0.0","0.0","1.0","1.0","1.0","14.0","0.0","0.0","0.0","9.0","0.0","1.0","20.0","1.0","8.0","2.75","4.56","3.575","4.63","0.0","0.0","0.0","0.0","0.0","64.0","14.0","1.0","2.0","0.0","14.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","26","1","2","0","0","0","0","4","1","0","0.0","0.0","1.0","1.0","1.0","16.0","0.0","0.0","0.0","8.0","0.0","1.0","26.0","1.0","10.0","3.0","4.51","3.6775","4.445","0.0","0.0","0.0","0.0","0.0","79.0","16.0","2.0","3.0","0.0","15.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"paraphrased_0024","qwen3-235b","few-shot","llm_iac_paraphrased","True","","True","","145","0","9","0","0","0","0","9","0","0","0.0","0.0","6.0","1.0","1.0","21.0","0.0","0.0","0.0","0.0","0.0","0.0","145.0","0.0","73.0","3.67","4.92","4.124444444444445","4.608888888888889","0.0","0.0","0.0","0.0","3.0","362.0","21.0","39.0","12.0","6.0","73.0","0.0","0.0","0.0","15.0","9.0","0.0","0.0","0.0","0.0","0.0","6.0","296","0","11","3","3","0","6","24","0","1","0.0","0.0","11.0","1.0","1.0","72.0","0.0","0.0","0.0","83.0","0.0","13.0","296.0","9.0","187.0","2.75","4.66","3.8745833333333333","4.51875","0.0","0.0","0.0","0.0","3.0","826.0","72.0","32.0","51.0","0.0","187.0","0.0","9.0","0.0","1.0","17.0","0.0","0.0","0.0","0.0","0.0","0.0"
"paraphrased_0026","qwen3-235b","few-shot","llm_iac_paraphrased","True","","True","","19","0","4","0","0","0","0","4","0","0","0.0","0.0","5.0","1.0","1.0","9.0","0.0","0.0","0.0","3.0","0.0","1.0","19.0","0.0","5.0","3.39","4.38","3.8975","4.475","0.0","0.0","0.0","0.0","0.0","85.0","9.0","5.0","10.0","0.0","7.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","34","1","4","0","0","0","0","6","1","0","0.0","0.0","3.0","1.0","1.0","18.0","0.0","0.0","0.0","3.0","0.0","1.0","34.0","0.0","9.0","3.0","4.48","3.8316666666666666","4.3933333333333335","0.0","0.0","0.0","0.0","0.0","121.0","18.0","7.0","9.0","0.0","15.0","0.0","3.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
